Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Spo02016	Spo17494		Spo23834		Spo25790	Spo21393					Spo25244																																												
Spo02017	Spo17507		Spo23906		Spo25804	Spo21395					Spo25262																																												
Spo02018	Spo17523		Spo23917		Spo25805	Spo21397					Spo25286																																												
Spo02019	Spo17534		Spo23921		Spo25816	Spo21415					Spo25304																																												
Spo02020	Spo17568		Spo23926		Spo25834	Spo21430					Spo25313																																												
Spo02021	Spo17572		Spo23927		Spo25836	Spo21433					Spo25322																																												
Spo02024	Spo17577		Spo23932		Spo25844	Spo21446					Spo25329																																												
Spo02025	Spo17582		Spo23952		Spo25846	Spo21455					Spo25332																																												
Spo02026	Spo17588		Spo23960		Spo25848	Spo21472					Spo25340																																												
Spo02027	Spo17604		Spo23967		Spo25849	Spo21476					Spo25341																																												
Spo02028	Spo17606		Spo23984		Spo25853	Spo21477					Spo25371																																												
Spo02029	Spo17629		Spo23993		Spo25855	Spo21484					Spo25392																																												
Spo02030	Spo17644		Spo24044		Spo25856	Spo21495					Spo25395																																												
Spo02031	Spo17657		Spo24046		Spo25871	Spo21496					Spo25439																																												
Spo02032	Spo17668		Spo24049		Spo25907	Spo21500					Spo25445																																												
Spo02033	Spo17670		Spo24050		Spo25908	Spo21517					Spo25446																																												
Spo02034	Spo17675		Spo24066		Spo25913	Spo21523					Spo25451																																												
Spo02035	Spo17676		Spo24067		Spo25919	Spo21527					Spo25452																																												
Spo02036	Spo17679		Spo24070		Spo25940	Spo21554					Spo25456																																												
Spo02037	Spo17690		Spo24072		Spo25953	Spo21557					Spo25473																																												
Spo02038	Spo17694		Spo24141		Spo25956	Spo21566					Spo25500																																												
Spo02039	Spo17695		Spo24146		Spo25966	Spo21581					Spo25503																																												
Spo02040	Spo17696		Spo24178		Spo25990	Spo21584					Spo25519																																												
Spo02041	Spo17699		Spo24190		Spo26002	Spo21594					Spo25591																																												
Spo02042	Spo17706		Spo24204		Spo26016	Spo21602					Spo25621																																												
Spo02043	Spo17708		Spo24214		Spo26021	Spo21609					Spo25647																																												
Spo02046	Spo17712		Spo24220		Spo26025	Spo21631					Spo25648																																												
Spo02049	Spo17714		Spo24222		Spo26038	Spo21634					Spo25655																																												
Spo02050	Spo17727		Spo24223		Spo26064	Spo21646					Spo25657																																												
Spo02051	Spo17740		Spo24224		Spo26121	Spo21647					Spo25660																																												
Spo02052	Spo17748		Spo24225		Spo26135	Spo21655					Spo25670																																												
Spo02053	Spo17749		Spo24238		Spo26139	Spo21657					Spo25721																																												
Spo02054	Spo17754		Spo24245		Spo26151	Spo21660					Spo25725																																												
Spo02055	Spo17765		Spo24297		Spo26163	Spo21676					Spo25739																																												
Spo02056	Spo17769		Spo24311		Spo26185	Spo21681					Spo25776																																												
Spo02057	Spo17790		Spo24312		Spo26229	Spo21695					Spo25783																																												
Spo02058	Spo17809		Spo24325		Spo26232	Spo21719					Spo25784																																												
Spo02059	Spo17828		Spo24367		Spo26235	Spo21736					Spo25791																																												
Spo02061	Spo17849		Spo24380		Spo26245	Spo21744					Spo25800																																												
Spo02062	Spo17851		Spo24394		Spo26271	Spo21757					Spo25803																																												
Spo02063	Spo17858		Spo24396		Spo26333	Spo21762					Spo25804																																												
Spo02064	Spo17860		Spo24405		Spo26351	Spo21785					Spo25805																																												
Spo02066	Spo17863		Spo24415		Spo26361	Spo21787					Spo25816																																												
Spo02067	Spo17870		Spo24416		Spo26372	Spo21791					Spo25817																																												
Spo02069	Spo17872		Spo24420		Spo26396	Spo21811					Spo25834																																												
Spo02070	Spo17887		Spo24453		Spo26407	Spo21812					Spo25846																																												
Spo02071	Spo17895		Spo24475		Spo26418	Spo21816					Spo25848																																												
Spo02072	Spo17897		Spo24484		Spo26421	Spo21827					Spo25849																																												
Spo02073	Spo17903		Spo24513		Spo26430	Spo21838					Spo25851																																												
Spo02074	Spo17913		Spo24515		Spo26442	Spo21878					Spo25853																																												
Spo02075	Spo17928		Spo24532		Spo26474	Spo21904					Spo25855																																												
Spo02076	Spo17938		Spo24567		Spo26503	Spo21910					Spo25856																																												
Spo02077	Spo17951		Spo24580		Spo26509	Spo21935					Spo25863																																												
Spo02079	Spo17962		Spo24590		Spo26532	Spo21979					Spo25871																																												
Spo02081	Spo17972		Spo24624		Spo26540	Spo21980					Spo25907																																												
Spo02082	Spo17987		Spo24655		Spo26559	Spo21991					Spo25912																																												
Spo02084	Spo17994		Spo24660		Spo26625	Spo21995					Spo25913																																												
Spo02085	Spo17997		Spo24661		Spo26632	Spo21999					Spo25918																																												
Spo02088	Spo18002		Spo24664		Spo26639	Spo22007					Spo25919																																												
Spo02089	Spo18027		Spo24675		Spo26660	Spo22012					Spo25937																																												
Spo02090	Spo18028		Spo24679		Spo26680	Spo22017					Spo25940																																												
Spo02091	Spo18038		Spo24687		Spo26694	Spo22028					Spo25953																																												
Spo02092	Spo18070		Spo24690		Spo26695	Spo22030					Spo25956																																												
Spo02093	Spo18094		Spo24691		Spo26697	Spo22032					Spo25970																																												
Spo02094	Spo18104		Spo24715		Spo26703	Spo22053					Spo25990																																												
Spo02095	Spo18111		Spo24732		Spo26733	Spo22064					Spo26000																																												
Spo02097	Spo18117		Spo24755		Spo26736	Spo22079					Spo26016																																												
Spo02099	Spo18118		Spo24762		Spo26741	Spo22082					Spo26021																																												
Spo02100	Spo18134		Spo24771		Spo26827	Spo22111					Spo26025																																												
Spo02101	Spo18143		Spo24793		Spo26834	Spo22136					Spo26064																																												
Spo02102	Spo18148		Spo24796		Spo26887	Spo22145					Spo26068																																												
Spo02103	Spo18150		Spo24814		Spo26891	Spo22172					Spo26121																																												
Spo02104	Spo18159		Spo24839		Spo26906	Spo22178					Spo26135																																												
Spo02105	Spo18165		Spo24858		Spo26908	Spo22182					Spo26155																																												
Spo02106	Spo18169		Spo24861		Spo26919	Spo22185					Spo26163																																												
Spo02107	Spo18170		Spo24862		Spo26922	Spo22201					Spo26185																																												
Spo02109	Spo18172		Spo24865		Spo26942	Spo22212					Spo26190																																												
Spo02110	Spo18181		Spo24867		Spo26975	Spo22219					Spo26193																																												
Spo02111	Spo18183		Spo24871		Spo26979	Spo22253					Spo26195																																												
Spo02112	Spo18184		Spo24872		Spo26994	Spo22261					Spo26211																																												
Spo02113	Spo18185		Spo24906		Spo26997	Spo22283					Spo26212																																												
Spo02115	Spo18203		Spo24918		Spo27005	Spo22284					Spo26253																																												
Spo02119	Spo18209		Spo24921		Spo27034	Spo22311					Spo26271																																												
Spo02120	Spo18212		Spo24924		Spo27057	Spo22319					Spo26275																																												
Spo02121	Spo18223		Spo25045		Spo27059	Spo22322					Spo26313																																												
Spo02122	Spo18232		Spo25046		Spo27061	Spo22350					Spo26333																																												
Spo02124	Spo18236		Spo25052		Spo27076	Spo22362					Spo26361																																												
Spo02125	Spo18249		Spo25083		Spo27080	Spo22364					Spo26372																																												
Spo02127	Spo18253		Spo25098		Spo27083	Spo22389					Spo26396																																												
Spo02132	Spo18254		Spo25112		Spo27088	Spo22452					Spo26407																																												
Spo02133	Spo18261		Spo25118		Spo27100	Spo22453					Spo26418																																												
Spo02134	Spo18276		Spo25120		Spo27102	Spo22463					Spo26430																																												
Spo02135	Spo18293		Spo25123		Spo27109	Spo22469					Spo26442																																												
Spo02136	Spo18296		Spo25142		Spo27144	Spo22475					Spo26474																																												
Spo02137	Spo18302		Spo25158		Spo27152	Spo22482					Spo26509																																												
Spo02138	Spo18320		Spo25176		Spo27175	Spo22485					Spo26532																																												
Spo02139	Spo18336		Spo25196		Spo27183	Spo22488					Spo26625																																												
Spo02140	Spo18352		Spo25212		Spo27251	Spo22492					Spo26644																																												
Spo02141	Spo18357		Spo25221		Spo27257	Spo22501					Spo26660																																												
Spo02142	Spo18361		Spo25230		Spo27276	Spo22504					Spo26662																																												
