Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cara_C_LOC113706328_rna61685	Cara_C_LOC113717170_rna73727	Cara_C_LOC113690801_rna40019	Cara_C_LOC113726813_rna11557	Cara_C_LOC113740238_rna1230	Cara_C_LOC113692226_rna40989	Cara_C_LOC113726813_rna11557	Cara_C_LOC113735039_rna24738	Cara_C_LOC113740026_rna28562	Cara_C_LOC113740238_rna1230	Cara_C_LOC113730872_rna2353	Cara_C_LOC113728228_rna1934	Cara_C_LOC113705418_rna59759	Cara_C_LOC113691678_rna42859		Cara_C_LOC113740238_rna1230	Cara_C_LOC113691920_rna43033	Cara_C_LOC113697807_rna51321	Cara_C_LOC113691135_rna38156	Cara_C_LOC113691303_rna44164			Cara_C_LOC113740177_rna28187	Cara_C_LOC113708887_rna62380	Cara_C_LOC113698893_rna49317				Cara_C_LOC113734898_rna22264			Cara_C_LOC113706138_rna61088		Cara_C_LOC113739667_rna28568	Cara_C_LOC113727141_rna12230	Cara_C_LOC113735256_rna25207		Cara_C_LOC113705486_rna60208	Cara_C_LOC113707473_rna60508	Cara_C_LOC113726304_rna1630			Cara_C_LOC113717022_rna74912		Cara_C_LOC113713364_rna72064		Cara_C_LOC113694348_rna41503					Cara_C_LOC113690154_rna39822			Cara_C_LOC113706138_rna61088	
Cara_C_LOC113698222_rna51961	Cara_C_LOC113726817_rna11562	Cara_C_LOC113739384_rna29656	Cara_C_LOC113728228_rna1934	Cara_C_LOC113727248_rna12482	Cara_C_LOC113740026_rna28562	Cara_C_LOC113728228_rna1934	Cara_C_LOC113711793_rna714	Cara_C_LOC113717178_rna72903	Cara_C_LOC113727248_rna12482	Cara_C_LOC113733830_rna21942	Cara_C_LOC113728229_rna14612	Cara_C_LOC113725117_rna8371	Cara_C_LOC113714907_rna72056		Cara_C_LOC113727248_rna12482	Cara_C_LOC113734467_rna23323	Cara_C_LOC113690955_rna37904	Cara_C_LOC113725051_rna8272	Cara_C_LOC113728247_rna7867			Cara_C_LOC113693660_rna41627	Cara_C_LOC113738716_rna30570	Cara_C_LOC113692973_rna42262							Cara_C_LOC113734765_rna23945		Cara_C_LOC113717351_rna74194	Cara_C_LOC113714501_rna69590	Cara_C_LOC113707944_rna63698		Cara_C_LOC113709290_rna642	Cara_C_LOC113705630_rna60920	Cara_C_LOC113716585_rna74841			Cara_C_LOC113734208_rna22696		Cara_C_LOC113690713_rna40001		Cara_C_LOC113714677_rna70354					Cara_C_LOC113739388_rna29239			Cara_C_LOC113734765_rna23945	
Cara_C_LOC113698223_rna50433	Cara_C_LOC113726813_rna11557	Cara_C_LOC113715668_rna74000	Cara_C_LOC113728229_rna14612	Cara_C_LOC113728128_rna14432	Cara_C_LOC113706668_rna61515	Cara_C_LOC113728229_rna14612	Cara_C_LOC113707212_rna61525	Cara_C_LOC113725093_rna8349	Cara_C_LOC113728128_rna14432	Cara_C_LOC113690780_rna39032	Cara_C_LOC113700074_rna49122	Cara_C_LOC113707191_rna61570	Cara_C_LOC113705486_rna60208		Cara_C_LOC113728128_rna14432	Cara_C_LOC113728979_rna2025	Cara_C_LOC113714664_rna70330	Cara_C_LOC113726937_rna11776	Cara_C_LOC113698923_rna51879			Cara_C_LOC113726897_rna11718	Cara_C_LOC113700211_rna49966	Cara_C_LOC113727974_rna14141							Cara_C_LOC113724986_rna8149			Cara_C_LOC113733848_rna21989	Cara_C_LOC113731703_rna2508		Cara_C_LOC113708891_rna62802	Cara_C_LOC113727107_rna12156	Cara_C_LOC113740295_rna30524			Cara_C_LOC113734207_rna22695		Cara_C_LOC113708658_rna63709		Cara_C_LOC113728249_rna7874					Cara_C_LOC113707670_rna63529			Cara_C_LOC113724986_rna8149	
Cara_C_LOC113716579_rna72087	Cara_C_LOC113728228_rna1934	Cara_C_LOC113698105_rna51036	Cara_C_LOC113700074_rna49122	Cara_C_LOC113715398_rna73103	Cara_C_LOC113706669_rna61475	Cara_C_LOC113700074_rna49122	Cara_C_LOC113698169_rna50004	Cara_C_LOC113693303_rna43858	Cara_C_LOC113715398_rna73103	Cara_C_LOC113711793_rna714	Cara_C_LOC113692226_rna40989	Cara_C_LOC113739667_rna28568	Cara_C_LOC113739847_rna28416		Cara_C_LOC113715398_rna73103	Cara_C_LOC113726982_rna11863	Cara_C_LOC113734808_rna24097	Cara_C_LOC113698799_rna50055	Cara_C_LOC113727939_rna2013				Cara_C_LOC113738878_rna29025	Cara_C_LOC113715637_rna72586							Cara_C_LOC113689792_rna38958			Cara_C_LOC113734315_rna22958	Cara_C_LOC113726926_rna11759		Cara_C_LOC113715544_rna73037	Cara_C_LOC113691622_rna42259	Cara_C_LOC113706787_rna59280			Cara_C_LOC113716317_rna73501		Cara_C_LOC113692740_rna41816		Cara_C_LOC113698143_rna49316					Cara_C_LOC113724823_rna7868			Cara_C_LOC113689792_rna38958	
Cara_C_LOC113716578_rna73572	Cara_C_LOC113728229_rna14612	Cara_C_LOC113726313_rna10648	Cara_C_LOC113692226_rna40989	Cara_C_LOC113715376_rna72723	Cara_C_LOC113717178_rna72903	Cara_C_LOC113692226_rna40989	Cara_C_LOC113726696_rna11380	Cara_C_LOC113717291_rna73798	Cara_C_LOC113715376_rna72723	Cara_C_LOC113707212_rna61525	Cara_C_LOC113740026_rna28562	Cara_C_LOC113717351_rna74194	Cara_C_LOC113709290_rna642		Cara_C_LOC113715376_rna72723	Cara_C_LOC113727815_rna13846	Cara_C_LOC113727383_rna12903	Cara_C_LOC113691303_rna44164	Cara_C_LOC113691773_rna44023				Cara_C_LOC113707857_rna62559	Cara_C_LOC113714836_rna70775							Cara_C_LOC113707391_rna61125			Cara_C_LOC113735256_rna25207	Cara_C_LOC113690957_rna39578		Cara_C_LOC113693789_rna43107	Cara_C_LOC113714437_rna69406	Cara_C_LOC113726459_rna1653			Cara_C_LOC113707293_rna61955				Cara_C_LOC113725778_rna9612					Cara_C_LOC113739369_rna30816			Cara_C_LOC113707391_rna61125	
Cara_C_LOC113698227_rna52132	Cara_C_LOC113700074_rna49122	Cara_C_LOC113708059_rna62398	Cara_C_LOC113740026_rna28562	Cara_C_LOC113699514_rna50803	Cara_C_LOC113740299_rna28663	Cara_C_LOC113740026_rna28562	Cara_C_LOC113726692_rna11352	Cara_C_LOC113690643_rna39829	Cara_C_LOC113699514_rna50803	Cara_C_LOC113726692_rna11352	Cara_C_LOC113725205_rna8516	Cara_C_LOC113725404_rna8893	Cara_C_LOC113708891_rna62802		Cara_C_LOC113699514_rna50803	Cara_C_LOC113707903_rna62804	Cara_C_LOC113689969_rna37495	Cara_C_LOC113728247_rna7867	Cara_C_LOC113724779_rna7799				Cara_C_LOC113705630_rna60920	Cara_C_LOC113689934_rna37151							Cara_C_LOC113708570_rna64041			Cara_C_LOC113707944_rna63698	Cara_C_LOC113735244_rna25191		Cara_C_LOC113734364_rna23066	Cara_C_LOC113690143_rna37454	Cara_C_LOC113689091_rna37245			Cara_C_LOC113738555_rna30506				Cara_C_LOC113690691_rna39872					Cara_C_LOC113739364_rna30793			Cara_C_LOC113708570_rna64041	
Cara_C_LOC113706857_rna59920	Cara_C_LOC113692226_rna40989	Cara_C_LOC113725404_rna8893	Cara_C_LOC113725205_rna8516	Cara_C_LOC113697807_rna51321	Cara_C_LOC113725093_rna8349	Cara_C_LOC113725205_rna8516	Cara_C_LOC113726690_rna11355	Cara_C_LOC113725322_rna8767	Cara_C_LOC113697807_rna51321	Cara_C_LOC113726690_rna11355	Cara_C_LOC113726670_rna11311	Cara_C_LOC113726986_rna11870	Cara_C_LOC113715544_rna73037		Cara_C_LOC113697807_rna51321	Cara_C_LOC113700183_rna49341	Cara_C_LOC113724275_rna1206	Cara_C_LOC113707207_rna60688	Cara_C_LOC113734017_rna22328				Cara_C_LOC113716443_rna73027	Cara_C_LOC113700158_rna49282							Cara_C_LOC113715209_rna70081			Cara_C_LOC113731703_rna2508	Cara_C_LOC113726989_rna11883		Cara_C_LOC113689621_rna39539	Cara_C_LOC113707837_rna63972	Cara_C_LOC113689906_rna39046			Cara_C_LOC113734502_rna2993				Cara_C_LOC113738684_rna29235					Cara_C_LOC113708799_rna62049			Cara_C_LOC113715209_rna70081	
Cara_C_LOC113716574_rna73270	Cara_C_LOC113740026_rna28562	Cara_C_LOC113730872_rna2353	Cara_C_LOC113726670_rna11311	Cara_C_LOC113708945_rna62679	Cara_C_LOC113693303_rna43858	Cara_C_LOC113726670_rna11311	Cara_C_LOC113688907_rna37683	Cara_C_LOC113725323_rna8766	Cara_C_LOC113708945_rna62679	Cara_C_LOC113738716_rna30570	Cara_C_LOC113705476_rna61575	Cara_C_LOC113697766_rna51972	Cara_C_LOC113715018_rna71393		Cara_C_LOC113708945_rna62679	Cara_C_LOC113694130_rna42749	Cara_C_LOC113734956_rna24438	Cara_C_LOC113698923_rna51879	Cara_C_LOC113713719_rna69459				Cara_C_LOC113739459_rna29484	Cara_C_LOC113741217_rna1421							Cara_C_LOC113732405_rna2626			Cara_C_LOC113726926_rna11759	Cara_C_LOC113708613_rna62454		Cara_C_LOC113708713_rna63152	Cara_C_LOC113717095_rna72684	Cara_C_LOC113716676_rna74272			Cara_C_LOC113698475_rna51384				Cara_C_LOC113692283_rna40812					Cara_C_LOC113698860_rna49109			Cara_C_LOC113732405_rna2626	
Cara_C_LOC113706323_rna59848	Cara_C_LOC113725205_rna8516	Cara_C_LOC113733830_rna21942	Cara_C_LOC113705476_rna61575	Cara_C_LOC113707292_rna62019	Cara_C_LOC113707955_rna63111	Cara_C_LOC113705476_rna61575	Cara_C_LOC113697785_rna50672	Cara_C_LOC113714913_rna69760	Cara_C_LOC113707292_rna62019	Cara_C_LOC113726986_rna11870	Cara_C_LOC113715472_rna74907	Cara_C_LOC113706906_rna61397	Cara_C_LOC113716408_rna73418		Cara_C_LOC113707292_rna62019	Cara_C_LOC113690467_rna40150	Cara_C_LOC113689717_rna40111	Cara_C_LOC113727939_rna2013	Cara_C_LOC113724955_rna8091				Cara_C_LOC113735019_rna24657	Cara_C_LOC113739388_rna29239							Cara_C_LOC113708851_rna64106			Cara_C_LOC113690957_rna39578	Cara_C_LOC113728114_rna14410		Cara_C_LOC113739908_rna29650	Cara_C_LOC113691787_rna42795	Cara_C_LOC113715165_rna71515							Cara_C_LOC113692697_rna40811								Cara_C_LOC113708851_rna64106	
Cara_C_LOC113706322_rna59847	Cara_C_LOC113726670_rna11311	Cara_C_LOC113739858_rna29338	Cara_C_LOC113715472_rna74907	Cara_C_LOC113729700_rna2129	Cara_C_LOC113717291_rna73798	Cara_C_LOC113715472_rna74907	Cara_C_LOC113715418_rna74283	Cara_C_LOC113699329_rna50450	Cara_C_LOC113729700_rna2129	Cara_C_LOC113691649_rna44223	Cara_C_LOC113717178_rna72903	Cara_C_LOC113726036_rna10067	Cara_C_LOC113693789_rna43107		Cara_C_LOC113729700_rna2129	Cara_C_LOC113733995_rna22283	Cara_C_LOC113728156_rna14485	Cara_C_LOC113693669_rna41585	Cara_C_LOC113690155_rna39821				Cara_C_LOC113728126_rna14428	Cara_C_LOC113727039_rna11995							Cara_C_LOC113693763_rna41565			Cara_C_LOC113735244_rna25191	Cara_C_LOC113724022_rna1145			Cara_C_LOC113723863_rna9723	Cara_C_LOC113731816_rna2527							Cara_C_LOC113725285_rna8676								Cara_C_LOC113693763_rna41565	
Cara_C_LOC113716571_rna73409	Cara_C_LOC113705476_rna61575	Cara_C_LOC113690780_rna39032	Cara_C_LOC113717178_rna72903	Cara_C_LOC113690955_rna37904	Cara_C_LOC113690643_rna39829	Cara_C_LOC113717178_rna72903	Cara_C_LOC113708887_rna62380	Cara_C_LOC113699327_rna51619	Cara_C_LOC113690955_rna37904	Cara_C_LOC113707473_rna60508	Cara_C_LOC113693055_rna42728	Cara_C_LOC113738507_rna29901	Cara_C_LOC113734364_rna23066		Cara_C_LOC113690955_rna37904	Cara_C_LOC113735662_rna23982	Cara_C_LOC113698196_rna50138	Cara_C_LOC113728074_rna1911	Cara_C_LOC113707779_rna62754				Cara_C_LOC113707887_rna62819	Cara_C_LOC113740071_rna30117							Cara_C_LOC113716351_rna74553			Cara_C_LOC113726989_rna11883	Cara_C_LOC113730315_rna2254			Cara_C_LOC113694345_rna42023	Cara_C_LOC113713228_rna69972							Cara_C_LOC113727702_rna13629								Cara_C_LOC113716351_rna74553	
Cara_C_LOC113713655_rna69519	Cara_C_LOC113715472_rna74907	Cara_C_LOC113735039_rna24738	Cara_C_LOC113693055_rna42728	Cara_C_LOC113714664_rna70330	Cara_C_LOC113725322_rna8767	Cara_C_LOC113693055_rna42728	Cara_C_LOC113738716_rna30570	Cara_C_LOC113725329_rna8774	Cara_C_LOC113714664_rna70330	Cara_C_LOC113726992_rna11887	Cara_C_LOC113725097_rna1405	Cara_C_LOC113691830_rna42256	Cara_C_LOC113689621_rna39539		Cara_C_LOC113714664_rna70330	Cara_C_LOC113725873_rna9774	Cara_C_LOC113734854_rna24219	Cara_C_LOC113691773_rna44023	Cara_C_LOC113699218_rna49575				Cara_C_LOC113694264_rna42796	Cara_C_LOC113691696_rna40767							Cara_C_LOC113707237_rna61100			Cara_C_LOC113708613_rna62454	Cara_C_LOC113715928_rna72665			Cara_C_LOC113707850_rna62984	Cara_C_LOC113714757_rna71435							Cara_C_LOC113698893_rna49317								Cara_C_LOC113707237_rna61100	
Cara_C_LOC113716573_rna73827	Cara_C_LOC113706668_rna61515	Cara_C_LOC113711793_rna714	Cara_C_LOC113725097_rna1405	Cara_C_LOC113734808_rna24097	Cara_C_LOC113725323_rna8766	Cara_C_LOC113725097_rna1405	Cara_C_LOC113700211_rna49966	Cara_C_LOC113705372_rna61231	Cara_C_LOC113734808_rna24097	Cara_C_LOC113705630_rna60920	Cara_C_LOC113725093_rna8349	Cara_C_LOC113727208_rna1774	Cara_C_LOC113708713_rna63152		Cara_C_LOC113734808_rna24097	Cara_C_LOC113716876_rna74258	Cara_C_LOC113706394_rna61841	Cara_C_LOC113724779_rna7799	Cara_C_LOC113699215_rna49572				Cara_C_LOC113727455_rna13076	Cara_C_LOC113724823_rna7868							Cara_C_LOC113738423_rna29952			Cara_C_LOC113728114_rna14410	Cara_C_LOC113717192_rna73778			Cara_C_LOC113707785_rna63114	Cara_C_LOC113726382_rna10780							Cara_C_LOC113692973_rna42262								Cara_C_LOC113738423_rna29952	
Cara_C_LOC113716572_rna72289	Cara_C_LOC113706669_rna61475	Cara_C_LOC113707212_rna61525	Cara_C_LOC113725093_rna8349	Cara_C_LOC113706753_rna60273	Cara_C_LOC113714913_rna69760	Cara_C_LOC113725093_rna8349	Cara_C_LOC113716302_rna74947	Cara_C_LOC113742739_rna2078	Cara_C_LOC113706753_rna60273	Cara_C_LOC113705494_rna60211	Cara_C_LOC113693683_rna40720	Cara_C_LOC113697862_rna48847	Cara_C_LOC113713266_rna72052		Cara_C_LOC113706753_rna60273	Cara_C_LOC113731211_rna2420	Cara_C_LOC113694116_rna40946	Cara_C_LOC113691710_rna41294	Cara_C_LOC113726421_rna1649				Cara_C_LOC113715785_rna72673	Cara_C_LOC113739369_rna30816							Cara_C_LOC113706829_rna59115			Cara_C_LOC113724022_rna1145				Cara_C_LOC113708492_rna64064	Cara_C_LOC113708077_rna62349							Cara_C_LOC113724912_rna8014								Cara_C_LOC113706829_rna59115	
Cara_C_LOC113689947_rna38479	Cara_C_LOC113717178_rna72903	Cara_C_LOC113698169_rna50004	Cara_C_LOC113693303_rna43858	Cara_C_LOC113727383_rna12903	Cara_C_LOC113699329_rna50450	Cara_C_LOC113693683_rna40720	Cara_C_LOC113738878_rna29025	Cara_C_LOC113698700_rna51398	Cara_C_LOC113727383_rna12903	Cara_C_LOC113727107_rna12156	Cara_C_LOC113717291_rna73798	Cara_C_LOC113698095_rna50941			Cara_C_LOC113727383_rna12903		Cara_C_LOC113708374_rna63677	Cara_C_LOC113734869_rna24248	Cara_C_LOC113724773_rna7794				Cara_C_LOC113740349_rna28626	Cara_C_LOC113739364_rna30793							Cara_C_LOC113733965_rna22218			Cara_C_LOC113698110_rna49870				Cara_C_LOC113729416_rna2091	Cara_C_LOC113726667_rna11307							Cara_C_LOC113698836_rna48945								Cara_C_LOC113733965_rna22218	
Cara_C_LOC113689946_rna37243	Cara_C_LOC113693055_rna42728	Cara_C_LOC113726696_rna11380	Cara_C_LOC113693683_rna40720	Cara_C_LOC113691920_rna43033	Cara_C_LOC113699323_rna50438	Cara_C_LOC113707955_rna63111	Cara_C_LOC113707857_rna62559	Cara_C_LOC113725664_rna9392	Cara_C_LOC113691920_rna43033	Cara_C_LOC113697766_rna51972	Cara_C_LOC113690643_rna39829	Cara_C_LOC113727141_rna12230			Cara_C_LOC113691920_rna43033		Cara_C_LOC113691550_rna41207	Cara_C_LOC113734017_rna22328	Cara_C_LOC113739924_rna29150				Cara_C_LOC113738739_rna30288	Cara_C_LOC113708799_rna62049							Cara_C_LOC113708939_rna62282			Cara_C_LOC113735662_rna23982				Cara_C_LOC113740089_rna28409	Cara_C_LOC113725521_rna9109							Cara_C_LOC113714836_rna70775								Cara_C_LOC113708939_rna62282	
Cara_C_LOC113689945_rna38891	Cara_C_LOC113740299_rna28663	Cara_C_LOC113726692_rna11352	Cara_C_LOC113717291_rna73798	Cara_C_LOC113689969_rna37495	Cara_C_LOC113699327_rna51619	Cara_C_LOC113717291_rna73798	Cara_C_LOC113705630_rna60920	Cara_C_LOC113725669_rna9402	Cara_C_LOC113689969_rna37495	Cara_C_LOC113726880_rna11687	Cara_C_LOC113715061_rna70008	Cara_C_LOC113714501_rna69590			Cara_C_LOC113689969_rna37495		Cara_C_LOC113727025_rna11965	Cara_C_LOC113738356_rna28323	Cara_C_LOC113715907_rna72623				Cara_C_LOC113689837_rna38490	Cara_C_LOC113698860_rna49109							Cara_C_LOC113725498_rna9057			Cara_C_LOC113730315_rna2254				Cara_C_LOC113731987_rna2558	Cara_C_LOC113706379_rna59274							Cara_C_LOC113726325_rna10663								Cara_C_LOC113725498_rna9057	
Cara_C_LOC113690410_rna38845	Cara_C_LOC113725097_rna1405	Cara_C_LOC113726690_rna11355	Cara_C_LOC113690643_rna39829	Cara_C_LOC113724275_rna1206	Cara_C_LOC113725329_rna8774	Cara_C_LOC113690643_rna39829	Cara_C_LOC113717319_rna73025	Cara_C_LOC113727808_rna13835	Cara_C_LOC113724275_rna1206	Cara_C_LOC113691622_rna42259	Cara_C_LOC113725323_rna8766	Cara_C_LOC113733848_rna21989			Cara_C_LOC113724275_rna1206		Cara_C_LOC113691090_rna39628	Cara_C_LOC113698211_rna48824	Cara_C_LOC113716789_rna74784				Cara_C_LOC113705445_rna61448	Cara_C_LOC113734898_rna22264							Cara_C_LOC113735229_rna25154			Cara_C_LOC113688877_rna39836				Cara_C_LOC113690137_rna38716	Cara_C_LOC113690658_rna39590							Cara_C_LOC113724744_rna7749								Cara_C_LOC113735229_rna25154	
Cara_C_LOC113689943_rna37206	Cara_C_LOC113725093_rna8349	Cara_C_LOC113688907_rna37683	Cara_C_LOC113715061_rna70008	Cara_C_LOC113734956_rna24438	Cara_C_LOC113735700_rna3209	Cara_C_LOC113715061_rna70008	Cara_C_LOC113716443_rna73027	Cara_C_LOC113725406_rna8895	Cara_C_LOC113734956_rna24438	Cara_C_LOC113736048_rna25087	Cara_C_LOC113699094_rna49677	Cara_C_LOC113734315_rna22958			Cara_C_LOC113734956_rna24438		Cara_C_LOC113690544_rna39740	Cara_C_LOC113694131_rna42748	Cara_C_LOC113698849_rna50665				Cara_C_LOC113741860_rna33								Cara_C_LOC113707794_rna62888			Cara_C_LOC113715928_rna72665				Cara_C_LOC113713440_rna71969	Cara_C_LOC113717022_rna74912							Cara_C_LOC113736042_rna3265								Cara_C_LOC113707794_rna62888	
Cara_C_LOC113689942_rna38336	Cara_C_LOC113693303_rna43858	Cara_C_LOC113697785_rna50672	Cara_C_LOC113725322_rna8767	Cara_C_LOC113689717_rna40111	Cara_C_LOC113705372_rna61231	Cara_C_LOC113725323_rna8766	Cara_C_LOC113739459_rna29484	Cara_C_LOC113740368_rna30715	Cara_C_LOC113689717_rna40111	Cara_C_LOC113692524_rna40409	Cara_C_LOC113714913_rna69760	Cara_C_LOC113735256_rna25207			Cara_C_LOC113689717_rna40111		Cara_C_LOC113725494_rna9046	Cara_C_LOC113733986_rna22183	Cara_C_LOC113713432_rna72008				Cara_C_LOC113726154_rna10324								Cara_C_LOC113734365_rna23068			Cara_C_LOC113717192_rna73778				Cara_C_LOC113724883_rna7953	Cara_C_LOC113734208_rna22696							Cara_C_LOC113716480_rna74289								Cara_C_LOC113734365_rna23068	
Cara_C_LOC113692488_rna43587	Cara_C_LOC113693683_rna40720	Cara_C_LOC113715418_rna74283	Cara_C_LOC113725323_rna8766	Cara_C_LOC113734467_rna23323	Cara_C_LOC113742739_rna2078	Cara_C_LOC113739471_rna28887	Cara_C_LOC113735019_rna24657	Cara_C_LOC113740037_rna28274	Cara_C_LOC113734467_rna23323	Cara_C_LOC113715125_rna71021	Cara_C_LOC113699329_rna50450	Cara_C_LOC113707944_rna63698			Cara_C_LOC113734467_rna23323		Cara_C_LOC113724269_rna1232	Cara_C_LOC113728918_rna2019					Cara_C_LOC113706986_rna59314								Cara_C_LOC113690907_rna37810							Cara_C_LOC113700059_rna49571	Cara_C_LOC113734207_rna22695							Cara_C_LOC113697917_rna51599								Cara_C_LOC113690907_rna37810	
Cara_C_LOC113693581_rna42038	Cara_C_LOC113707955_rna63111	Cara_C_LOC113708887_rna62380	Cara_C_LOC113699094_rna49677	Cara_C_LOC113728979_rna2025	Cara_C_LOC113739384_rna29656	Cara_C_LOC113699094_rna49677	Cara_C_LOC113728126_rna14428	Cara_C_LOC113691470_rna42802	Cara_C_LOC113728979_rna2025	Cara_C_LOC113707208_rna61484	Cara_C_LOC113699327_rna51619	Cara_C_LOC113731703_rna2508			Cara_C_LOC113728979_rna2025		Cara_C_LOC113691025_rna39625	Cara_C_LOC113713719_rna69459					Cara_C_LOC113693133_rna221								Cara_C_LOC113739712_rna28628							Cara_C_LOC113693197_rna43415	Cara_C_LOC113694112_rna44360							Cara_C_LOC113727138_rna12226								Cara_C_LOC113691295_rna43098	
Cara_C_LOC113692486_rna40900	Cara_C_LOC113717291_rna73798	Cara_C_LOC113738716_rna30570	Cara_C_LOC113714913_rna69760	Cara_C_LOC113726982_rna11863	Cara_C_LOC113715668_rna74000	Cara_C_LOC113714913_rna69760	Cara_C_LOC113707887_rna62819	Cara_C_LOC113739856_rna28484	Cara_C_LOC113726982_rna11863	Cara_C_LOC113706906_rna61397	Cara_C_LOC113707324_rna61813	Cara_C_LOC113726926_rna11759			Cara_C_LOC113726982_rna11863		Cara_C_LOC113734984_rna24824	Cara_C_LOC113698710_rna49158					Cara_C_LOC113734785_rna23992								Cara_C_LOC113691295_rna43098							Cara_C_LOC113698306_rna48992	Cara_C_LOC113716317_rna73501							Cara_C_LOC113690154_rna39822								Cara_C_LOC113689861_rna38973	
Cara_C_LOC113723945_rna10315	Cara_C_LOC113690643_rna39829	Cara_C_LOC113726986_rna11870	Cara_C_LOC113699329_rna50450	Cara_C_LOC113727815_rna13846	Cara_C_LOC113698700_rna51398	Cara_C_LOC113699329_rna50450	Cara_C_LOC113705494_rna60211	Cara_C_LOC113734156_rna22594	Cara_C_LOC113727815_rna13846	Cara_C_LOC113726529_rna1663	Cara_C_LOC113725329_rna8774	Cara_C_LOC113690957_rna39578			Cara_C_LOC113727815_rna13846		Cara_C_LOC113724319_rna1207	Cara_C_LOC113724955_rna8091					Cara_C_LOC113689920_rna38556								Cara_C_LOC113689861_rna38973							Cara_C_LOC113689314_rna37984	Cara_C_LOC113706918_rna59142							Cara_C_LOC113699949_rna50130									
Cara_C_LOC113723947_rna10361	Cara_C_LOC113715061_rna70008	Cara_C_LOC113691649_rna44223	Cara_C_LOC113699327_rna51619	Cara_C_LOC113728156_rna14485	Cara_C_LOC113725664_rna9392	Cara_C_LOC113699327_rna51619	Cara_C_LOC113694264_rna42796	Cara_C_LOC113724104_rna1159	Cara_C_LOC113728156_rna14485	Cara_C_LOC113715803_rna74528	Cara_C_LOC113705372_rna61231	Cara_C_LOC113735244_rna25191			Cara_C_LOC113728156_rna14485		Cara_C_LOC113707407_rna60863	Cara_C_LOC113725497_rna9054					Cara_C_LOC113694241_rna44295															Cara_C_LOC113727029_rna11978	Cara_C_LOC113725864_rna9756							Cara_C_LOC113739388_rna29239									
Cara_C_LOC113723940_rna1128	Cara_C_LOC113725322_rna8767	Cara_C_LOC113707473_rna60508	Cara_C_LOC113707324_rna61813	Cara_C_LOC113707903_rna62804	Cara_C_LOC113725669_rna9402	Cara_C_LOC113691278_rna43071	Cara_C_LOC113727103_rna12146	Cara_C_LOC113715955_rna72715	Cara_C_LOC113707903_rna62804	Cara_C_LOC113698385_rna49318	Cara_C_LOC113716326_rna74168	Cara_C_LOC113726989_rna11883			Cara_C_LOC113707903_rna62804		Cara_C_LOC113726786_rna11511	Cara_C_LOC113698046_rna50160					Cara_C_LOC113707265_rna60664															Cara_C_LOC113708189_rna63104	Cara_C_LOC113713364_rna72064							Cara_C_LOC113727039_rna11995									
Cara_C_LOC113723941_rna10300	Cara_C_LOC113725323_rna8766	Cara_C_LOC113700211_rna49966	Cara_C_LOC113725329_rna8774	Cara_C_LOC113700183_rna49341	Cara_C_LOC113727808_rna13835	Cara_C_LOC113707324_rna61813	Cara_C_LOC113727455_rna13076	Cara_C_LOC113713453_rna69380	Cara_C_LOC113700183_rna49341	Cara_C_LOC113716473_rna74974	Cara_C_LOC113742739_rna2078	Cara_C_LOC113708613_rna62454			Cara_C_LOC113700183_rna49341		Cara_C_LOC113698335_rna50972	Cara_C_LOC113717028_rna73642					Cara_C_LOC113735784_rna3225															Cara_C_LOC113725535_rna9137	Cara_C_LOC113707293_rna61955							Cara_C_LOC113692275_rna43580									
